Date,REGION,Product,Spend
31/7/2013,Bay of Plenty,Other passenger transport,8.658406427
31/7/2013,Bay of Plenty,Other tourism products,5.313907112
31/7/2013,Bay of Plenty,"Retail sales - alcohol, food, and beverages",9.242616884
31/7/2013,Bay of Plenty,Retail sales - fuel and other automotive products,7.90166778
31/7/2013,Bay of Plenty,Retail sales - other,17.62957269
31/7/2013,Canterbury,Accommodation services,11.49336016
31/7/2013,Canterbury,"Cultural, recreation, and gambling services",10.66420662
31/7/2013,Canterbury,Food and beverage serving services,16.97568602
31/7/2013,Canterbury,Other passenger transport,26.48410582
31/7/2013,Canterbury,Other tourism products,13.78384097
31/7/2013,Canterbury,"Retail sales - alcohol, food, and beverages",17.57519858
31/7/2013,Canterbury,Retail sales - fuel and other automotive products,16.86718428
31/7/2013,Canterbury,Retail sales - other,37.78313366
31/7/2013,Gisborne,Accommodation services,0.648598452
31/7/2013,Gisborne,"Cultural, recreation, and gambling services",0.139628789
31/7/2013,Gisborne,Food and beverage serving services,0.783700094
31/7/2013,Gisborne,Other passenger transport,1.45898723
31/7/2013,Gisborne,Other tourism products,0.311564291
31/7/2013,Gisborne,"Retail sales - alcohol, food, and beverages",1.708927453
31/7/2013,Gisborne,Retail sales - fuel and other automotive products,1.115083091
31/7/2013,Gisborne,Retail sales - other,2.235103182
31/7/2013,Hawke's Bay,Accommodation services,2.497055303
31/7/2013,Hawke's Bay,"Cultural, recreation, and gambling services",0.553854567
31/7/2013,Hawke's Bay,Food and beverage serving services,3.110873019
31/7/2013,Hawke's Bay,Other passenger transport,2.745125173
31/7/2013,Hawke's Bay,Other tourism products,3.68606595
31/7/2013,Hawke's Bay,"Retail sales - alcohol, food, and beverages",3.952430766
31/7/2013,Hawke's Bay,Retail sales - fuel and other automotive products,3.041300894
31/7/2013,Hawke's Bay,Retail sales - other,6.210936774
31/7/2013,Manawatu-Whanganui,Accommodation services,5.731182002
31/7/2013,Manawatu-Whanganui,"Cultural, recreation, and gambling services",14.10963994
31/7/2013,Manawatu-Whanganui,Food and beverage serving services,6.937576339
31/7/2013,Manawatu-Whanganui,Other passenger transport,2.903188192
31/7/2013,Manawatu-Whanganui,Other tourism products,4.466626433
31/7/2013,Manawatu-Whanganui,"Retail sales - alcohol, food, and beverages",7.796170161
31/7/2013,Manawatu-Whanganui,Retail sales - fuel and other automotive products,9.561129755
31/7/2013,Manawatu-Whanganui,Retail sales - other,14.80399953
31/7/2013,Marlborough,Accommodation services,1.274588987
31/7/2013,Marlborough,"Cultural, recreation, and gambling services",0.505426215
31/7/2013,Marlborough,Food and beverage serving services,1.493704149
31/7/2013,Marlborough,Other passenger transport,3.881790157
31/7/2013,Marlborough,Other tourism products,0.377858579
31/7/2013,Marlborough,"Retail sales - alcohol, food, and beverages",1.679287772
31/7/2013,Marlborough,Retail sales - fuel and other automotive products,1.873839046
31/7/2013,Marlborough,Retail sales - other,1.857178254
31/7/2013,Nelson,Accommodation services,1.487823906
31/7/2013,Nelson,"Cultural, recreation, and gambling services",0.145593756
31/7/2013,Nelson,Food and beverage serving services,1.393292509
31/7/2013,Nelson,Other passenger transport,2.578836868
31/7/2013,Nelson,Other tourism products,1.46197717
31/7/2013,Nelson,"Retail sales - alcohol, food, and beverages",1.176792839
31/7/2013,Nelson,Retail sales - fuel and other automotive products,0.797742057
31/7/2013,Nelson,Retail sales - other,4.328881768
31/7/2013,Northland,Accommodation services,2.481865981
31/7/2013,Northland,"Cultural, recreation, and gambling services",1.153712922
31/7/2013,Northland,Food and beverage serving services,3.99696021
31/7/2013,Northland,Other passenger transport,7.692914495
31/7/2013,Northland,Other tourism products,3.068598759
31/7/2013,Northland,"Retail sales - alcohol, food, and beverages",7.436738131
31/7/2013,Northland,Retail sales - fuel and other automotive products,5.800309123
31/7/2013,Northland,Retail sales - other,8.429005761
31/7/2013,Otago,Accommodation services,11.42614024
31/7/2013,Otago,"Cultural, recreation, and gambling services",20.00975049
31/7/2013,Otago,Food and beverage serving services,14.74497103
31/7/2013,Otago,Other passenger transport,32.17330657
31/7/2013,Otago,Other tourism products,5.764705659
31/7/2013,Otago,"Retail sales - alcohol, food, and beverages",12.84695025
31/7/2013,Otago,Retail sales - fuel and other automotive products,7.891644583
31/7/2013,Otago,Retail sales - other,23.47247343
31/7/2013,Southland,Accommodation services,1.70500981
31/7/2013,Southland,"Cultural, recreation, and gambling services",0.387747388
31/7/2013,Southland,Food and beverage serving services,2.398442873
31/7/2013,Southland,Other passenger transport,3.017946348
31/7/2013,Southland,Other tourism products,1.432330199
31/7/2013,Southland,"Retail sales - alcohol, food, and beverages",3.857739698
31/7/2013,Southland,Retail sales - fuel and other automotive products,2.977892407
31/7/2013,Southland,Retail sales - other,5.660115682
31/7/2013,Taranaki,Accommodation services,2.177630343
31/7/2013,Taranaki,"Cultural, recreation, and gambling services",0.440498146
31/7/2013,Taranaki,Food and beverage serving services,2.507307622
31/7/2013,Taranaki,Other passenger transport,1.818276007
31/7/2013,Taranaki,Other tourism products,1.58418418
31/7/2013,Taranaki,"Retail sales - alcohol, food, and beverages",2.744035048
31/7/2013,Taranaki,Retail sales - fuel and other automotive products,2.19157959
31/7/2013,Taranaki,Retail sales - other,4.591562982
31/7/2013,Tasman,Accommodation services,0.525585148
31/7/2013,Tasman,"Cultural, recreation, and gambling services",0.174398181
31/7/2013,Tasman,Food and beverage serving services,0.8763012
31/7/2013,Tasman,Other passenger transport,0.736524385
31/7/2013,Tasman,Other tourism products,0.547928328
31/7/2013,Tasman,"Retail sales - alcohol, food, and beverages",1.321660323
31/7/2013,Tasman,Retail sales - fuel and other automotive products,1.200108442
31/7/2013,Tasman,Retail sales - other,1.413098785
31/7/2013,Waikato,Accommodation services,7.812130084
31/7/2013,Waikato,"Cultural, recreation, and gambling services",5.574091169
31/7/2013,Waikato,Food and beverage serving services,16.2371211
31/7/2013,Waikato,Other passenger transport,7.864677263
31/7/2013,Waikato,Other tourism products,9.705231497
31/7/2013,Waikato,"Retail sales - alcohol, food, and beverages",16.26147375
31/7/2013,Waikato,Retail sales - fuel and other automotive products,18.53828675
31/7/2013,Waikato,Retail sales - other,28.56954707
31/7/2013,Wellington,Accommodation services,8.222391501
31/7/2013,Wellington,"Cultural, recreation, and gambling services",2.490965938
31/7/2013,Wellington,Food and beverage serving services,15.47111714
31/7/2013,Wellington,Other passenger transport,29.27743299
31/7/2013,Wellington,Other tourism products,14.99459067
31/7/2013,Wellington,"Retail sales - alcohol, food, and beverages",9.437700484
31/7/2013,Wellington,Retail sales - fuel and other automotive products,5.338138937
31/7/2013,Wellington,Retail sales - other,27.6967785
31/7/2013,West Coast,Accommodation services,1.939880737
31/7/2013,West Coast,"Cultural, recreation, and gambling services",0.565438669
31/7/2013,West Coast,Food and beverage serving services,1.200627569
31/7/2013,West Coast,Other passenger transport,2.753130679
31/7/2013,West Coast,Other tourism products,0.552350014
31/7/2013,West Coast,"Retail sales - alcohol, food, and beverages",1.794656528
31/7/2013,West Coast,Retail sales - fuel and other automotive products,2.296920816
31/7/2013,West Coast,Retail sales - other,1.658271489
31/8/2013,Auckland,Accommodation services,13.14151453
31/8/2013,Auckland,"Cultural, recreation, and gambling services",4.380491083
31/8/2013,Auckland,Food and beverage serving services,22.39798809
31/8/2013,Auckland,Other passenger transport,63.18060156
31/8/2013,Auckland,Other tourism products,32.08076945
31/8/2013,Auckland,"Retail sales - alcohol, food, and beverages",17.74422559
31/8/2013,Auckland,Retail sales - fuel and other automotive products,13.34125954
31/8/2013,Auckland,Retail sales - other,64.50781429
31/8/2013,Bay of Plenty,Accommodation services,5.433807737
31/8/2013,Bay of Plenty,"Cultural, recreation, and gambling services",3.716493641
31/8/2013,Bay of Plenty,Food and beverage serving services,7.324694893
31/8/2013,Bay of Plenty,Other passenger transport,7.037032788
31/8/2013,Bay of Plenty,Other tourism products,4.95367179
31/8/2013,Bay of Plenty,"Retail sales - alcohol, food, and beverages",8.147992913
31/8/2013,Bay of Plenty,Retail sales - fuel and other automotive products,6.344390029
31/8/2013,Bay of Plenty,Retail sales - other,15.19867067
31/8/2013,Canterbury,Accommodation services,10.22060432
31/8/2013,Canterbury,"Cultural, recreation, and gambling services",9.523055705
31/8/2013,Canterbury,Food and beverage serving services,14.9617871
31/8/2013,Canterbury,Other passenger transport,23.88198532
31/8/2013,Canterbury,Other tourism products,12.23315443
31/8/2013,Canterbury,"Retail sales - alcohol, food, and beverages",15.81230156
31/8/2013,Canterbury,Retail sales - fuel and other automotive products,14.62266836
31/8/2013,Canterbury,Retail sales - other,33.53422161
31/8/2013,Gisborne,Accommodation services,0.626454887
31/8/2013,Gisborne,"Cultural, recreation, and gambling services",0.142616213
31/8/2013,Gisborne,Food and beverage serving services,0.768919945
31/8/2013,Gisborne,Other passenger transport,0.153339803
31/8/2013,Gisborne,Other tourism products,0.246777084
31/8/2013,Gisborne,"Retail sales - alcohol, food, and beverages",1.872698872
31/8/2013,Gisborne,Retail sales - fuel and other automotive products,0.974181389
31/8/2013,Gisborne,Retail sales - other,1.903849623
31/8/2013,Hawke's Bay,Accommodation services,2.231948521
31/8/2013,Hawke's Bay,"Cultural, recreation, and gambling services",0.576952678
31/8/2013,Hawke's Bay,Food and beverage serving services,2.887873951
31/8/2013,Hawke's Bay,Other passenger transport,2.938763241
31/8/2013,Hawke's Bay,Other tourism products,2.91120318
31/8/2013,Hawke's Bay,"Retail sales - alcohol, food, and beverages",3.667318981
31/8/2013,Hawke's Bay,Retail sales - fuel and other automotive products,2.643294921
31/8/2013,Hawke's Bay,Retail sales - other,5.636702234
31/8/2013,Manawatu-Whanganui,Accommodation services,4.708495143
31/8/2013,Manawatu-Whanganui,"Cultural, recreation, and gambling services",9.280096404
31/8/2013,Manawatu-Whanganui,Food and beverage serving services,6.428230896
31/8/2013,Manawatu-Whanganui,Other passenger transport,4.434130996
31/8/2013,Manawatu-Whanganui,Other tourism products,4.436831794
31/8/2013,Manawatu-Whanganui,"Retail sales - alcohol, food, and beverages",7.321098011
31/8/2013,Manawatu-Whanganui,Retail sales - fuel and other automotive products,8.155463789
31/8/2013,Manawatu-Whanganui,Retail sales - other,12.95082788
31/8/2013,Marlborough,Accommodation services,1.191762404
31/8/2013,Marlborough,"Cultural, recreation, and gambling services",0.441008444
31/8/2013,Marlborough,Food and beverage serving services,1.479818255
31/8/2013,Marlborough,Other passenger transport,3.494684544
31/8/2013,Marlborough,Other tourism products,0.414721371
31/8/2013,Marlborough,"Retail sales - alcohol, food, and beverages",1.57821824
31/8/2013,Marlborough,Retail sales - fuel and other automotive products,1.47719286
31/8/2013,Marlborough,Retail sales - other,1.675866104
31/8/2013,Nelson,Accommodation services,1.568118109
31/8/2013,Nelson,"Cultural, recreation, and gambling services",0.128927623
31/8/2013,Nelson,Food and beverage serving services,1.349005115
31/8/2013,Nelson,Other passenger transport,3.038257957
31/8/2013,Nelson,Other tourism products,1.090712375
31/8/2013,Nelson,"Retail sales - alcohol, food, and beverages",1.089323022
31/8/2013,Nelson,Retail sales - fuel and other automotive products,0.694499031
31/8/2013,Nelson,Retail sales - other,3.74884969
31/8/2013,Northland,Accommodation services,2.498898803
31/8/2013,Northland,"Cultural, recreation, and gambling services",1.535647628
31/8/2013,Northland,Food and beverage serving services,3.707454144
31/8/2013,Northland,Other passenger transport,7.450931879
31/8/2013,Northland,Other tourism products,2.833399945
31/8/2013,Northland,"Retail sales - alcohol, food, and beverages",7.003878742
31/8/2013,Northland,Retail sales - fuel and other automotive products,4.917034899
31/8/2013,Northland,Retail sales - other,8.002114572
31/8/2013,Otago,Accommodation services,10.97554903
31/8/2013,Otago,"Cultural, recreation, and gambling services",17.65025163
31/8/2013,Otago,Food and beverage serving services,14.95152195
31/8/2013,Otago,Other passenger transport,30.76749888
31/8/2013,Otago,Other tourism products,5.112699002
31/8/2013,Otago,"Retail sales - alcohol, food, and beverages",11.74424614
31/8/2013,Otago,Retail sales - fuel and other automotive products,6.994441426
31/8/2013,Otago,Retail sales - other,22.04735448
31/8/2013,Southland,Accommodation services,1.721223702
31/8/2013,Southland,"Cultural, recreation, and gambling services",0.384160921
31/8/2013,Southland,Food and beverage serving services,2.436242935
31/8/2013,Southland,Other passenger transport,2.939131286
31/8/2013,Southland,Other tourism products,1.67165361
31/8/2013,Southland,"Retail sales - alcohol, food, and beverages",3.919643232
31/8/2013,Southland,Retail sales - fuel and other automotive products,2.886087004
31/8/2013,Southland,Retail sales - other,5.515319316
31/8/2013,Taranaki,Accommodation services,1.883567174
31/8/2013,Taranaki,"Cultural, recreation, and gambling services",0.736836561
31/8/2013,Taranaki,Food and beverage serving services,2.110667839
31/8/2013,Taranaki,Other passenger transport,2.141107584
31/8/2013,Taranaki,Other tourism products,1.311812721
31/8/2013,Taranaki,"Retail sales - alcohol, food, and beverages",2.585901789
31/8/2013,Taranaki,Retail sales - fuel and other automotive products,1.779540089
31/8/2013,Taranaki,Retail sales - other,3.942427262
31/8/2013,Tasman,Accommodation services,0.485618876
31/8/2013,Tasman,"Cultural, recreation, and gambling services",0.219782519
31/8/2013,Tasman,Food and beverage serving services,0.797541917
31/8/2013,Tasman,Other passenger transport,1.220335564
31/8/2013,Tasman,Other tourism products,0.674197301
31/8/2013,Tasman,"Retail sales - alcohol, food, and beverages",1.210876048
31/8/2013,Tasman,Retail sales - fuel and other automotive products,1.006226903
31/8/2013,Tasman,Retail sales - other,1.116018826
31/8/2013,Waikato,Accommodation services,6.847241673
31/8/2013,Waikato,"Cultural, recreation, and gambling services",4.566758954
31/8/2013,Waikato,Food and beverage serving services,13.30723367
31/8/2013,Waikato,Other passenger transport,4.977840256
31/8/2013,Waikato,Other tourism products,8.189196428
31/8/2013,Waikato,"Retail sales - alcohol, food, and beverages",14.01581447
31/8/2013,Waikato,Retail sales - fuel and other automotive products,15.56594119
31/8/2013,Waikato,Retail sales - other,24.32950289
31/8/2013,Wellington,Accommodation services,8.212252226
31/8/2013,Wellington,"Cultural, recreation, and gambling services",2.588592963
31/8/2013,Wellington,Food and beverage serving services,15.70419783
31/8/2013,Wellington,Other passenger transport,28.07859413
31/8/2013,Wellington,Other tourism products,13.23645513
31/8/2013,Wellington,"Retail sales - alcohol, food, and beverages",9.112825307
31/8/2013,Wellington,Retail sales - fuel and other automotive products,4.843123722
31/8/2013,Wellington,Retail sales - other,24.36912069
31/8/2013,West Coast,Accommodation services,1.801769656
31/8/2013,West Coast,"Cultural, recreation, and gambling services",0.488500617
31/8/2013,West Coast,Food and beverage serving services,1.097884428
31/8/2013,West Coast,Other passenger transport,4.316494379
31/8/2013,West Coast,Other tourism products,0.550223073
31/8/2013,West Coast,"Retail sales - alcohol, food, and beverages",1.792611739
31/8/2013,West Coast,Retail sales - fuel and other automotive products,2.3163349
31/8/2013,West Coast,Retail sales - other,1.609369822
30/9/2013,Auckland,Accommodation services,14.89286666
30/9/2013,Auckland,"Cultural, recreation, and gambling services",5.743230543
30/9/2013,Auckland,Food and beverage serving services,23.18750006
30/9/2013,Auckland,Other passenger transport,54.45943305
30/9/2013,Auckland,Other tourism products,30.92090845
30/9/2013,Auckland,"Retail sales - alcohol, food, and beverages",17.39725371
30/9/2013,Auckland,Retail sales - fuel and other automotive products,13.82728032
30/9/2013,Auckland,Retail sales - other,64.73320913
30/9/2013,Bay of Plenty,Accommodation services,6.39453573
30/9/2013,Bay of Plenty,"Cultural, recreation, and gambling services",4.27756576
30/9/2013,Bay of Plenty,Food and beverage serving services,7.491731147
30/9/2013,Bay of Plenty,Other passenger transport,7.282162056
30/9/2013,Bay of Plenty,Other tourism products,4.944234178
30/9/2013,Bay of Plenty,"Retail sales - alcohol, food, and beverages",8.348939719
30/9/2013,Bay of Plenty,Retail sales - fuel and other automotive products,7.077212716
30/9/2013,Bay of Plenty,Retail sales - other,15.65461021
30/9/2013,Canterbury,Accommodation services,10.82892697
30/9/2013,Canterbury,"Cultural, recreation, and gambling services",6.316475677
30/9/2013,Canterbury,Food and beverage serving services,15.2822727
30/9/2013,Canterbury,Other passenger transport,23.79443332
30/9/2013,Canterbury,Other tourism products,11.52501141
30/9/2013,Canterbury,"Retail sales - alcohol, food, and beverages",16.10463582
30/9/2013,Canterbury,Retail sales - fuel and other automotive products,15.26939453
30/9/2013,Canterbury,Retail sales - other,34.03341801
30/9/2013,Gisborne,Accommodation services,0.666051457
30/9/2013,Gisborne,"Cultural, recreation, and gambling services",0.127190254
30/9/2013,Gisborne,Food and beverage serving services,0.658281072
30/9/2013,Gisborne,Other passenger transport,1.01438908
30/9/2013,Gisborne,Other tourism products,0.235295492
30/9/2013,Gisborne,"Retail sales - alcohol, food, and beverages",1.849073451
30/9/2013,Gisborne,Retail sales - fuel and other automotive products,1.007115993
30/9/2013,Gisborne,Retail sales - other,1.939892637
30/9/2013,Hawke's Bay,Accommodation services,2.795542737
30/9/2013,Hawke's Bay,"Cultural, recreation, and gambling services",0.722435156
30/9/2013,Hawke's Bay,Food and beverage serving services,2.989298245
30/9/2013,Hawke's Bay,Other passenger transport,2.015340809
30/9/2013,Hawke's Bay,Other tourism products,2.487391901
30/9/2013,Hawke's Bay,"Retail sales - alcohol, food, and beverages",3.923815086
30/9/2013,Hawke's Bay,Retail sales - fuel and other automotive products,2.938518527
30/9/2013,Hawke's Bay,Retail sales - other,6.095705459
30/9/2013,Manawatu-Whanganui,Accommodation services,4.468114082
30/9/2013,Manawatu-Whanganui,"Cultural, recreation, and gambling services",6.827138653
30/9/2013,Manawatu-Whanganui,Food and beverage serving services,6.099758593
30/9/2013,Manawatu-Whanganui,Other passenger transport,3.700794548
30/9/2013,Manawatu-Whanganui,Other tourism products,4.218993041
30/9/2013,Manawatu-Whanganui,"Retail sales - alcohol, food, and beverages",7.175206151
30/9/2013,Manawatu-Whanganui,Retail sales - fuel and other automotive products,8.361452552
30/9/2013,Manawatu-Whanganui,Retail sales - other,12.07663002
30/9/2013,Marlborough,Accommodation services,1.080658573
30/9/2013,Marlborough,"Cultural, recreation, and gambling services",0.474107329
30/9/2013,Marlborough,Food and beverage serving services,1.525131622
30/9/2013,Marlborough,Other passenger transport,4.791068133
30/9/2013,Marlborough,Other tourism products,0.46775985
30/9/2013,Marlborough,"Retail sales - alcohol, food, and beverages",1.582260524
30/9/2013,Marlborough,Retail sales - fuel and other automotive products,1.676552256
30/9/2013,Marlborough,Retail sales - other,1.818215189
30/9/2013,Nelson,Accommodation services,1.338953908
30/9/2013,Nelson,"Cultural, recreation, and gambling services",0.150524792
30/9/2013,Nelson,Food and beverage serving services,1.301667939
30/9/2013,Nelson,Other passenger transport,3.153912235
30/9/2013,Nelson,Other tourism products,1.036463108
30/9/2013,Nelson,"Retail sales - alcohol, food, and beverages",1.173790832
30/9/2013,Nelson,Retail sales - fuel and other automotive products,0.867349129
30/9/2013,Nelson,Retail sales - other,3.926326695
30/9/2013,Northland,Accommodation services,2.559147221
30/9/2013,Northland,"Cultural, recreation, and gambling services",1.215583477
30/9/2013,Northland,Food and beverage serving services,3.535656503
30/9/2013,Northland,Other passenger transport,6.951174108
30/9/2013,Northland,Other tourism products,2.669901034
30/9/2013,Northland,"Retail sales - alcohol, food, and beverages",6.802782815
30/9/2013,Northland,Retail sales - fuel and other automotive products,5.139215497
30/9/2013,Northland,Retail sales - other,7.687955149
30/9/2013,Otago,Accommodation services,9.241685215
30/9/2013,Otago,"Cultural, recreation, and gambling services",9.757582714
30/9/2013,Otago,Food and beverage serving services,12.19238146
30/9/2013,Otago,Other passenger transport,22.69261273
30/9/2013,Otago,Other tourism products,4.662063201
30/9/2013,Otago,"Retail sales - alcohol, food, and beverages",10.32239765
30/9/2013,Otago,Retail sales - fuel and other automotive products,6.623865031
30/9/2013,Otago,Retail sales - other,19.04700892
30/9/2013,Southland,Accommodation services,1.7287829
30/9/2013,Southland,"Cultural, recreation, and gambling services",0.449749062
30/9/2013,Southland,Food and beverage serving services,2.317939828
30/9/2013,Southland,Other passenger transport,4.915466699
30/9/2013,Southland,Other tourism products,1.468905647
30/9/2013,Southland,"Retail sales - alcohol, food, and beverages",3.513292243
30/9/2013,Southland,Retail sales - fuel and other automotive products,2.839922844
30/9/2013,Southland,Retail sales - other,5.625142932
30/9/2013,Taranaki,Accommodation services,2.30523392
30/9/2013,Taranaki,"Cultural, recreation, and gambling services",0.596125455
30/9/2013,Taranaki,Food and beverage serving services,2.079683316
30/9/2013,Taranaki,Other passenger transport,0.777328988
30/9/2013,Taranaki,Other tourism products,1.334748969
30/9/2013,Taranaki,"Retail sales - alcohol, food, and beverages",2.632710423
30/9/2013,Taranaki,Retail sales - fuel and other automotive products,2.01678364
30/9/2013,Taranaki,Retail sales - other,4.382817436
30/9/2013,Tasman,Accommodation services,0.573174385
30/9/2013,Tasman,"Cultural, recreation, and gambling services",0.317752634
30/9/2013,Tasman,Food and beverage serving services,0.872110225
30/9/2013,Tasman,Other passenger transport,1.047922931
30/9/2013,Tasman,Other tourism products,0.398508129
30/9/2013,Tasman,"Retail sales - alcohol, food, and beverages",1.333300914
30/9/2013,Tasman,Retail sales - fuel and other automotive products,1.166447137
30/9/2013,Tasman,Retail sales - other,1.14891006
30/9/2013,Waikato,Accommodation services,7.893445183
30/9/2013,Waikato,"Cultural, recreation, and gambling services",5.103842858
30/9/2013,Waikato,Food and beverage serving services,13.88523423
30/9/2013,Waikato,Other passenger transport,5.621341577
30/9/2013,Waikato,Other tourism products,8.20542034
30/9/2013,Waikato,"Retail sales - alcohol, food, and beverages",14.15512922
30/9/2013,Waikato,Retail sales - fuel and other automotive products,16.16941425
30/9/2013,Waikato,Retail sales - other,24.95873993
30/9/2013,Wellington,Accommodation services,8.975497962
30/9/2013,Wellington,"Cultural, recreation, and gambling services",2.503978635
30/9/2013,Wellington,Food and beverage serving services,14.10104073
30/9/2013,Wellington,Other passenger transport,26.88371968
30/9/2013,Wellington,Other tourism products,12.48850499
30/9/2013,Wellington,"Retail sales - alcohol, food, and beverages",8.813132314
30/9/2013,Wellington,Retail sales - fuel and other automotive products,5.066648436
30/9/2013,Wellington,Retail sales - other,25.25476424
30/9/2013,West Coast,Accommodation services,1.913114541
30/9/2013,West Coast,"Cultural, recreation, and gambling services",0.553643899
30/9/2013,West Coast,Food and beverage serving services,1.057358636
30/9/2013,West Coast,Other passenger transport,2.5344818
30/9/2013,West Coast,Other tourism products,0.637498723
30/9/2013,West Coast,"Retail sales - alcohol, food, and beverages",1.880549906
30/9/2013,West Coast,Retail sales - fuel and other automotive products,2.242390358
30/9/2013,West Coast,Retail sales - other,1.558946722
31/10/2013,Auckland,Accommodation services,17.48197878
31/10/2013,Auckland,"Cultural, recreation, and gambling services",6.938613857
31/10/2013,Auckland,Food and beverage serving services,26.67722296
31/10/2013,Auckland,Other passenger transport,58.89773784
31/10/2013,Auckland,Other tourism products,32.0174541
31/10/2013,Auckland,"Retail sales - alcohol, food, and beverages",19.55026397
31/10/2013,Auckland,Retail sales - fuel and other automotive products,14.69295692
31/10/2013,Auckland,Retail sales - other,76.04141575
31/10/2013,Bay of Plenty,Accommodation services,7.712013524
31/10/2013,Bay of Plenty,"Cultural, recreation, and gambling services",6.695561078
31/10/2013,Bay of Plenty,Food and beverage serving services,9.301081789
31/10/2013,Bay of Plenty,Other passenger transport,6.521987765
31/10/2013,Bay of Plenty,Other tourism products,5.497063807
31/10/2013,Bay of Plenty,"Retail sales - alcohol, food, and beverages",10.63666713
31/10/2013,Bay of Plenty,Retail sales - fuel and other automotive products,8.071538736
31/10/2013,Bay of Plenty,Retail sales - other,20.95391561
31/10/2013,Canterbury,Accommodation services,13.69579903
31/10/2013,Canterbury,"Cultural, recreation, and gambling services",5.276555841
31/10/2013,Canterbury,Food and beverage serving services,17.73338477
31/10/2013,Canterbury,Other passenger transport,26.55999582
31/10/2013,Canterbury,Other tourism products,12.73723315
31/10/2013,Canterbury,"Retail sales - alcohol, food, and beverages",18.16278044
31/10/2013,Canterbury,Retail sales - fuel and other automotive products,18.98067577
31/10/2013,Canterbury,Retail sales - other,42.16985727
31/10/2013,Gisborne,Accommodation services,0.946062585
31/10/2013,Gisborne,"Cultural, recreation, and gambling services",0.128875149
31/10/2013,Gisborne,Food and beverage serving services,0.975012368
31/10/2013,Gisborne,Other passenger transport,0.659726125
31/10/2013,Gisborne,Other tourism products,0.333988254
31/10/2013,Gisborne,"Retail sales - alcohol, food, and beverages",2.298884768
31/10/2013,Gisborne,Retail sales - fuel and other automotive products,1.38289689
31/10/2013,Gisborne,Retail sales - other,2.199138179
31/10/2013,Hawke's Bay,Accommodation services,3.798044215
31/10/2013,Hawke's Bay,"Cultural, recreation, and gambling services",0.954519591
31/10/2013,Hawke's Bay,Food and beverage serving services,4.307110284
31/10/2013,Hawke's Bay,Other passenger transport,3.671365391
31/10/2013,Hawke's Bay,Other tourism products,2.57320844
31/10/2013,Hawke's Bay,"Retail sales - alcohol, food, and beverages",5.235404077
31/10/2013,Hawke's Bay,Retail sales - fuel and other automotive products,3.570513897
31/10/2013,Hawke's Bay,Retail sales - other,8.438867834
31/10/2013,Manawatu-Whanganui,Accommodation services,3.849596486
31/10/2013,Manawatu-Whanganui,"Cultural, recreation, and gambling services",4.579983736
31/10/2013,Manawatu-Whanganui,Food and beverage serving services,6.265987229
31/10/2013,Manawatu-Whanganui,Other passenger transport,1.699858133
31/10/2013,Manawatu-Whanganui,Other tourism products,4.03428924
31/10/2013,Manawatu-Whanganui,"Retail sales - alcohol, food, and beverages",7.773857092
31/10/2013,Manawatu-Whanganui,Retail sales - fuel and other automotive products,8.989494764
31/10/2013,Manawatu-Whanganui,Retail sales - other,14.93363706
31/10/2013,Marlborough,Accommodation services,1.649670118
31/10/2013,Marlborough,"Cultural, recreation, and gambling services",0.333338626
31/10/2013,Marlborough,Food and beverage serving services,1.901074231
31/10/2013,Marlborough,Other passenger transport,5.830948275
31/10/2013,Marlborough,Other tourism products,0.420733753
31/10/2013,Marlborough,"Retail sales - alcohol, food, and beverages",2.402695534
31/10/2013,Marlborough,Retail sales - fuel and other automotive products,2.204292756
31/10/2013,Marlborough,Retail sales - other,2.349029953
31/10/2013,Nelson,Accommodation services,1.888435287
31/10/2013,Nelson,"Cultural, recreation, and gambling services",0.193599379
31/10/2013,Nelson,Food and beverage serving services,1.540246174
31/10/2013,Nelson,Other passenger transport,2.094586827
31/10/2013,Nelson,Other tourism products,1.067755663
31/10/2013,Nelson,"Retail sales - alcohol, food, and beverages",1.229812205
31/10/2013,Nelson,Retail sales - fuel and other automotive products,0.791311492
31/10/2013,Nelson,Retail sales - other,4.438836124
31/10/2013,Northland,Accommodation services,3.500066957
31/10/2013,Northland,"Cultural, recreation, and gambling services",1.681981811
31/10/2013,Northland,Food and beverage serving services,4.926148182
31/10/2013,Northland,Other passenger transport,9.332722561
31/10/2013,Northland,Other tourism products,3.438752303
31/10/2013,Northland,"Retail sales - alcohol, food, and beverages",8.942559539
31/10/2013,Northland,Retail sales - fuel and other automotive products,6.427798857
31/10/2013,Northland,Retail sales - other,10.71518438
31/10/2013,Otago,Accommodation services,10.23764692
31/10/2013,Otago,"Cultural, recreation, and gambling services",8.253614619
31/10/2013,Otago,Food and beverage serving services,13.26088809
31/10/2013,Otago,Other passenger transport,21.61750364
31/10/2013,Otago,Other tourism products,5.165769874
31/10/2013,Otago,"Retail sales - alcohol, food, and beverages",11.27841466
31/10/2013,Otago,Retail sales - fuel and other automotive products,7.264550039
31/10/2013,Otago,Retail sales - other,23.98997587
31/10/2013,Southland,Accommodation services,2.214534976
31/10/2013,Southland,"Cultural, recreation, and gambling services",0.527230979
31/10/2013,Southland,Food and beverage serving services,2.738105574
31/10/2013,Southland,Other passenger transport,4.810212779
31/10/2013,Southland,Other tourism products,1.462055396
31/10/2013,Southland,"Retail sales - alcohol, food, and beverages",3.957185589
